InvoiceDate,Invoice,TotalAmount,Churn
2011-11-21 12:36:00,15,6910.78,0
2011-05-05 11:09:00,3,1129.06,1
2011-09-22 18:15:00,1,301.71999999999997,0
2011-03-18 10:03:00,2,901.2,1
2011-11-16 12:16:00,6,3843.08,0
2010-12-05 13:03:00,1,606.0500000000001,1
2011-11-25 09:27:00,7,1770.22,0
2011-11-13 16:22:00,1,152.95,0
2011-03-22 16:08:00,1,292.47,1
2011-11-22 13:28:00,13,4730.81,0
2011-09-09 13:01:00,2,576.4,1
2011-02-10 16:52:00,7,758.27,1
2011-11-13 14:53:00,5,1358.74,0
2010-12-10 13:48:00,1,256.32,1
2011-10-24 14:36:00,4,1048.28,0
2011-11-01 14:29:00,21,7205.33,0
2011-10-18 14:11:00,3,743.11,0
2011-11-08 09:54:00,1,603.75,0
2011-10-18 13:44:00,3,646.76,0
2011-09-22 11:49:00,5,2247.41,0
2011-10-17 13:03:00,1,417.59999999999997,0
2011-02-15 09:46:00,1,3.75,1
2011-06-16 09:17:00,1,323.0,1
2011-10-24 12:02:00,1,464.9,0
2011-11-10 13:13:00,7,2213.13,0
2011-11-28 13:06:00,7,1291.91,0
2011-09-14 11:58:00,17,7180.7,0
2011-12-05 12:33:00,18,6680.11,0
2011-11-02 11:37:00,2,836.06,0
2011-11-22 10:17:00,5,1515.9,0
2011-10-26 12:48:00,5,623.93,0
2011-11-09 10:48:00,1,1764.72,0
2010-12-02 12:18:00,1,207.5,1
2011-10-12 13:14:00,1,223.92000000000002,0
2010-12-02 17:38:00,1,2002.4,1
2011-08-17 13:21:00,3,1475.43,1
2011-05-09 09:33:00,1,239.4,1
2011-01-25 11:59:00,1,106.83000000000001,1
2011-10-05 14:47:00,1,369.34000000000003,0
2011-12-02 12:42:00,3,789.79,0
2011-09-04 11:15:00,1,316.62,1
2011-11-20 11:43:00,3,1207.24,0
2011-05-25 11:52:00,1,611.85,1
2011-12-06 11:41:00,13,2790.9500000000003,0
2011-02-18 15:41:00,1,34.0,1
2011-03-11 15:22:00,2,1145.6,1
2011-11-09 09:42:00,11,5575.56,0
2011-10-23 10:38:00,3,478.09000000000003,0
2011-03-24 13:41:00,1,361.54,1
2011-10-13 12:21:00,5,757.1,0
2011-11-06 13:28:00,5,2242.61,0
2011-10-13 14:37:00,1,171.59,0
2011-10-03 12:41:00,4,661.52,0
2011-11-29 15:22:00,11,1691.51,0
2011-10-10 13:04:00,1,371.54,0
2011-09-20 13:41:00,2,222.62,0
2011-09-26 13:48:00,2,245.94,0
2011-12-07 14:54:00,22,10611.720000000001,0
2011-08-31 16:09:00,2,422.24,1
2010-12-02 14:26:00,1,311.25,1
2011-11-29 13:20:00,13,2267.9500000000003,0
2011-11-20 12:20:00,1,107.6,0
2011-08-08 14:53:00,2,594.39,1
2011-12-01 15:12:00,1,80.8,0
2011-12-06 11:53:00,6,1545.6200000000001,0
2011-11-10 19:12:00,7,1705.78,0
2011-03-02 14:41:00,2,110.38000000000001,1
2011-10-13 15:08:00,1,243.84,0
2011-12-08 17:54:00,10,1196.5,0
2010-12-09 14:08:00,1,414.88,1
2011-09-11 14:01:00,1,305.62,0
2011-11-28 14:06:00,1,1162.65,0
2011-06-29 15:33:00,4,1594.23,1
2011-10-05 14:28:00,1,332.3,0
2011-11-16 16:43:00,3,536.99,0
2011-06-19 11:23:00,2,460.59,1
2011-08-28 15:27:00,4,762.16,1
2011-07-20 12:00:00,3,1121.59,1
2011-09-01 19:34:00,2,288.42,1
2011-11-16 15:45:00,5,914.69,0
2011-05-31 15:32:00,1,309.54,1
2011-12-05 11:39:00,2,547.07,0
2010-12-14 12:35:00,1,479.35,1
2011-12-01 14:03:00,10,1652.18,0
2011-11-25 13:27:00,21,6416.7,0
2011-08-28 14:16:00,4,417.06,1
2011-12-07 11:03:00,9,1604.75,0
2011-11-29 10:41:00,11,3349.57,0
2011-09-05 12:06:00,1,497.61,1
2011-04-26 15:00:00,1,358.38,1
2011-11-24 12:38:00,2,460.64,0
2011-11-01 11:51:00,2,775.1800000000001,0
2011-10-19 14:05:00,1,341.7,0
2011-09-07 15:10:00,2,128.5,1
2011-07-06 10:48:00,1,197.22,1
2011-11-01 11:35:00,1,325.91,0
2011-06-08 15:36:00,3,199.15,1
2011-12-08 14:39:00,4,1106.53,0
2011-04-26 09:37:00,1,413.46,1
2011-08-03 13:50:00,2,180.85,1
2011-10-31 10:05:00,2,251.87,0
2011-11-08 14:27:00,11,3170.98,0
2011-05-26 13:13:00,2,588.85,1
2011-12-01 09:03:00,34,16594.35,0
2011-11-03 11:51:00,6,1869.82,0
2011-08-31 10:42:00,3,1264.19,1
2011-10-28 09:06:00,16,10196.57,0
2011-10-20 13:55:00,1,214.32,0
2011-10-27 13:29:00,1,193.44,0
2011-10-18 08:42:00,1,281.42,0
2011-06-06 09:16:00,1,124.57,1
2011-01-10 11:09:00,1,332.41,1
2011-12-05 13:32:00,3,342.45,0
2011-11-29 13:22:00,2,144.91000000000003,0
2011-11-16 12:03:00,2,328.4,0
2011-11-25 08:59:00,1,35.400000000000006,0
2010-12-06 09:52:00,1,375.69000000000005,1
2011-07-18 12:19:00,2,747.81,1
2011-10-11 09:05:00,2,173.76,0
2011-11-08 15:26:00,2,502.8,0
2011-07-22 10:06:00,3,207.73999999999998,1
2011-11-17 12:02:00,4,817.12,0
2011-11-17 19:27:00,6,2812.34,0
2011-09-23 16:05:00,3,680.02,0
2011-12-05 12:05:00,6,7123.62,0
2011-10-03 13:39:00,5,2095.53,0
2011-11-27 13:47:00,6,846.62,0
2011-09-16 17:39:00,1,13.3,0
2011-11-09 11:33:00,7,1491.43,0
2011-10-04 10:33:00,1,432.0,0
2011-10-04 10:42:00,3,705.12,0
2011-06-05 12:51:00,2,272.48,1
2011-11-02 11:52:00,2,429.84000000000003,0
2011-11-24 13:40:00,3,450.41,0
2011-11-04 14:07:00,1,192.32999999999998,0
2011-05-29 11:05:00,3,1578.67,1
2011-12-08 11:15:00,5,742.43,0
2011-12-08 13:18:00,5,518.19,0
2010-12-08 12:06:00,1,145.93,1
2011-10-06 12:15:00,1,202.27,0
2011-02-13 15:02:00,2,289.78,1
2011-11-13 15:44:00,3,501.03,0
2011-12-02 12:03:00,6,1271.06,0
2011-11-23 10:32:00,3,887.11,0
2011-08-15 14:17:00,1,1706.88,1
2011-11-10 15:32:00,1,363.2,0
2011-12-05 13:10:00,16,3653.75,0
2011-12-04 14:01:00,7,3037.6,0
2011-09-19 11:49:00,4,559.59,0
2011-11-10 18:04:00,5,928.76,0
2011-09-28 16:45:00,1,379.14,0
2011-12-05 12:51:00,8,1508.96,0
2011-11-11 12:18:00,11,2555.58,0
2011-02-22 12:56:00,1,113.44,1
2011-11-03 15:27:00,1,183.76,0
2011-11-30 16:39:00,6,621.6800000000001,0
2011-11-16 12:08:00,2,562.41,0
2011-03-08 11:55:00,1,391.52,1
2011-10-21 12:50:00,6,1068.82,0
2011-07-06 13:35:00,11,2592.25,1
2011-10-09 16:22:00,1,154.18,0
2011-11-27 13:00:00,19,7069.08,0
2011-11-18 12:53:00,3,829.89,0
2010-12-03 13:42:00,1,230.25,1
2011-08-16 11:10:00,3,543.05,1
2011-09-20 15:10:00,17,2814.7,0
2011-12-06 08:37:00,7,1295.39,0
2011-11-13 16:13:00,3,378.89,0
2011-12-04 13:15:00,21,4554.87,0
2011-10-17 14:12:00,1,150.23000000000002,0
2011-12-08 12:54:00,2,563.23,0
2011-10-16 12:40:00,2,931.03,0
2011-11-14 11:04:00,1,261.9,0
2011-12-01 10:20:00,4,2711.6800000000003,0
2011-10-18 13:15:00,3,3049.88,0
2011-11-27 12:40:00,9,1904.99,0
2011-05-12 11:57:00,3,816.73,1
2011-11-18 11:39:00,19,4345.5,0
2011-04-18 09:38:00,1,406.48,1
2011-07-24 12:46:00,3,435.02,1
2011-12-06 11:07:00,6,1286.27,0
2011-10-14 09:06:00,3,1178.56,0
2011-07-28 12:05:00,3,1277.75,1
2011-08-22 13:03:00,2,167.61,1
2011-11-09 15:54:00,1,20.8,0
2011-12-09 09:46:00,9,2085.08,0
2011-06-08 10:36:00,4,518.67,1
2011-11-22 08:56:00,1,308.74,0
2011-04-14 13:56:00,2,416.64,1
2011-09-13 15:03:00,1,117.35000000000001,0
2011-11-01 11:35:00,3,507.05,0
2011-08-15 13:46:00,1,234.17,1
2011-06-05 13:48:00,1,110.55000000000001,1
2011-04-27 12:08:00,1,201.19,1
2011-12-01 13:40:00,7,2154.97,0
2011-06-03 14:24:00,1,319.02,1
2011-12-05 15:02:00,2,439.43,0
2011-10-31 13:12:00,3,650.41,0
2011-11-01 15:06:00,1,357.21,0
2011-03-17 16:33:00,1,251.51999999999998,1
2011-09-23 12:50:00,1,344.33,0
2011-12-06 12:21:00,6,1852.0,0
2011-03-29 16:36:00,2,1028.46,1
2011-10-10 12:28:00,1,384.06,0
2011-11-27 12:10:00,7,1905.87,0
2011-09-12 13:43:00,2,4459.52,0
2011-11-22 13:33:00,10,5464.12,0
2011-11-10 11:55:00,2,1873.2,0
2011-12-06 17:26:00,7,1616.8,0
2011-12-04 16:02:00,1,126.12,0
2011-12-02 16:39:00,6,1133.25,0
2011-05-05 08:30:00,1,179.0,1
2011-11-29 11:50:00,5,1614.31,0
2011-11-09 16:43:00,6,1456.96,0
2011-02-24 17:28:00,3,702.0,1
2011-07-13 09:44:00,4,295.0,1
2011-11-16 13:53:00,2,484.82,0
2011-12-09 09:38:00,11,3989.57,0
2011-09-15 12:40:00,3,1493.73,0
2011-10-24 14:25:00,2,1312.1399999999999,0
2011-12-05 12:09:00,4,781.78,0
2011-10-20 10:47:00,6,889.9300000000001,0
2011-11-21 14:49:00,1,195.36,0
2011-11-09 13:30:00,1,270.9,0
2011-12-01 14:09:00,3,583.4300000000001,0
2011-11-11 10:45:00,3,1838.6100000000001,0
2011-12-07 09:32:00,20,8694.26,0
2011-10-30 11:42:00,2,920.1,0
2011-11-28 13:06:00,4,1258.08,0
2011-11-08 17:09:00,1,71.0,0
2011-10-25 13:47:00,3,95.85,0
2011-10-10 09:06:00,3,357.77,0
2011-06-07 14:28:00,2,154.82999999999998,1
2011-09-22 12:24:00,6,877.5600000000001,0
2011-08-21 11:06:00,2,716.0,1
2011-10-07 08:49:00,1,146.87,0
2011-11-28 10:23:00,2,380.35,0
2011-09-14 14:34:00,3,1030.14,0
2011-11-23 15:14:00,3,745.52,0
2011-04-08 11:23:00,2,433.53000000000003,1
2011-09-13 12:49:00,1,1267.32,0
2011-11-09 13:50:00,1,112.4,0
2011-07-25 10:19:00,1,449.73,1
2011-11-13 11:21:00,3,1071.49,0
2011-12-07 12:26:00,5,1036.58,0
2011-11-07 15:33:00,4,1735.18,0
2011-11-14 14:28:00,1,948.48,0
2011-08-18 17:09:00,3,339.44,1
2011-07-05 14:24:00,1,642.02,1
2011-09-15 13:27:00,3,1100.9,0
2011-08-14 11:49:00,3,925.35,1
2011-12-07 10:48:00,9,5655.03,0
2011-09-04 13:48:00,6,3185.64,1
2011-05-29 14:13:00,1,240.89000000000001,1
2011-11-11 14:50:00,1,399.09,0
2011-08-01 10:23:00,1,498.48,1
2011-11-11 12:56:00,5,1356.33,0
2011-09-19 10:13:00,3,1179.89,0
2011-11-10 12:27:00,5,3080.39,0
2011-03-18 13:27:00,1,234.24,1
2011-09-27 11:24:00,11,5232.2300000000005,0
2011-01-30 11:01:00,4,533.33,1
2011-11-18 16:19:00,7,1461.14,0
2011-10-12 10:18:00,3,855.45,0
2011-11-27 13:14:00,21,4552.14,0
2011-11-11 17:13:00,9,2709.7000000000003,0
2011-08-17 17:01:00,1,304.24,1
2011-11-11 16:31:00,9,2429.03,0
2011-11-22 11:47:00,4,1446.09,0
2011-11-22 11:58:00,4,834.12,0
2011-11-03 17:53:00,3,841.0799999999999,0
2011-11-03 19:17:00,2,378.2,0
2011-09-22 15:34:00,1,118.80000000000001,0
2011-11-17 12:59:00,2,287.62,0
2011-11-14 12:56:00,2,288.91,0
2011-11-06 15:17:00,2,2003.85,0
2011-08-22 15:43:00,3,1405.78,1
2011-11-04 14:54:00,2,2747.9900000000002,0
2011-08-08 14:15:00,5,1562.4,1
2011-12-02 13:54:00,6,2050.08,0
2011-11-11 14:23:00,4,1991.01,0
2011-12-05 13:44:00,7,1974.65,0
2011-12-07 10:43:00,9,3827.76,0
2011-10-20 19:51:00,4,1774.03,0
2011-01-21 13:09:00,1,302.0,1
2011-11-17 12:21:00,3,1324.16,0
2011-11-24 15:01:00,4,1022.13,0
2011-12-07 17:05:00,8,954.42,0
2011-11-21 16:36:00,2,971.74,0
2011-11-29 13:57:00,4,1621.73,0
2011-03-23 10:08:00,1,25.5,1
2011-07-03 15:53:00,2,665.78,1
2011-11-06 14:14:00,6,10797.48,0
2011-11-10 16:59:00,6,881.29,0
2011-06-27 12:58:00,1,163.29999999999998,1
2011-10-23 15:59:00,1,231.61,0
2011-12-04 12:17:00,8,801.12,0
2011-12-01 14:30:00,3,837.5,0
2011-02-24 13:54:00,1,116.19999999999999,1
2011-01-26 12:19:00,1,157.02,1
2011-12-06 14:40:00,2,606.91,0
2011-04-20 15:21:00,1,307.46,1
2011-08-12 14:33:00,1,138.32,1
2011-07-01 10:47:00,1,345.29999999999995,1
2011-06-07 14:02:00,1,294.24,1
2011-10-20 14:41:00,1,230.5,0
2011-07-10 13:52:00,5,989.45,1
2011-01-09 12:02:00,1,157.09,1
2011-12-04 12:52:00,5,2463.17,0
2011-11-24 12:27:00,7,4892.240000000001,0
2011-08-25 09:53:00,2,413.2,1
2011-11-23 16:48:00,7,1139.73,0
2011-03-09 11:54:00,1,380.5,1
2011-11-24 10:12:00,12,10650.77,0
2011-04-06 13:33:00,1,454.12,1
2011-04-14 18:22:00,1,579.0,1
2011-12-08 17:57:00,2,984.57,0
2011-08-26 12:44:00,3,749.78,1
2011-11-17 12:32:00,4,1714.59,0
2011-10-19 09:59:00,1,124.88,0
2011-05-29 12:19:00,3,1689.5,1
2011-11-15 13:42:00,1,213.78,0
2011-09-25 13:42:00,1,329.34,0
2011-11-22 12:38:00,2,251.70000000000002,0
2011-12-02 09:10:00,2,319.0,0
2011-11-07 15:15:00,3,1266.97,0
2011-11-18 10:52:00,3,1538.88,0
2011-11-08 14:05:00,6,3518.03,0
2011-11-11 11:34:00,10,1715.46,0
2011-11-18 08:57:00,2,293.1,0
2011-11-07 09:14:00,7,2467.35,0
2011-02-28 16:39:00,1,158.68,1
2011-11-01 09:46:00,2,206.34,0
2011-10-13 10:25:00,2,835.78,0
2011-02-23 16:37:00,1,224.91,1
2011-09-22 09:36:00,1,317.76,0
2011-12-04 14:40:00,8,3766.6,0
2011-05-06 11:47:00,1,59.9,1
2011-10-26 15:31:00,4,1443.69,0
2011-05-22 12:41:00,1,306.13,1
2011-06-14 16:48:00,3,711.79,1
2011-10-14 15:46:00,4,783.97,0
2011-10-13 14:48:00,2,239.92000000000002,0
2011-12-02 10:07:00,6,3347.31,0
2011-10-24 10:20:00,2,144.0,0
2011-04-27 12:39:00,1,203.95,1
2011-11-28 13:53:00,7,2474.23,0
2011-08-25 19:39:00,2,383.75,1
2011-10-12 11:33:00,2,444.74,0
2011-11-11 16:58:00,7,2093.68,0
2011-11-04 12:47:00,7,1699.3000000000002,0
2011-03-11 12:05:00,2,262.62,1
2011-11-10 10:32:00,1,1013.01,0
2011-11-16 10:39:00,3,692.22,0
2011-10-17 11:55:00,1,289.78,0
2011-11-04 12:27:00,6,3560.08,0
2011-06-17 14:46:00,4,1564.56,1
2011-10-17 12:46:00,1,384.08,0
2011-10-17 13:25:00,1,204.24,0
2011-11-13 12:03:00,8,2317.2200000000003,0
2011-03-31 19:42:00,1,226.85,1
2011-10-30 14:53:00,7,2781.23,0
2011-10-10 13:17:00,6,1059.1200000000001,0
2011-04-19 17:19:00,1,113.5,1
2011-12-05 13:52:00,10,1951.97,0
2011-11-08 11:25:00,1,114.23,0
2011-11-15 13:47:00,14,3187.55,0
2011-12-02 13:35:00,2,334.48,0
2011-10-05 13:58:00,1,328.65,0
2011-02-02 15:57:00,2,416.89,1
2011-02-04 11:52:00,1,393.49,1
2011-11-21 10:51:00,6,939.32,0
2011-11-24 10:24:00,8,1906.09,0
2011-09-04 13:56:00,2,318.76,1
2011-03-20 16:12:00,8,3638.41,1
2011-11-27 15:18:00,10,3124.72,0
2011-12-07 12:21:00,2,417.77,0
2011-11-04 14:06:00,1,190.88,0
2011-06-10 11:20:00,1,149.89000000000001,1
2011-11-14 15:51:00,2,550.06,0
2011-11-27 12:00:00,6,916.13,0
2011-11-28 15:02:00,2,314.69,0
2011-12-07 11:35:00,17,3719.1,0
2011-01-31 09:41:00,1,382.5,1
2011-08-23 14:55:00,2,1135.04,1
2011-12-08 13:26:00,26,8540.05,0
2011-10-17 15:19:00,1,954.9,0
2011-05-19 10:43:00,1,171.45,1
2011-11-24 15:21:00,1,280.09000000000003,0
2011-08-11 13:34:00,1,318.65,1
2011-12-06 12:15:00,2,381.97,0
2010-12-12 11:06:00,1,269.83,1
2011-08-15 09:45:00,2,348.91,1
2011-11-21 12:59:00,1,178.26,0
2011-12-05 12:46:00,2,271.19,0
2011-10-30 12:18:00,2,291.48,0
2011-08-24 13:30:00,2,240.0,1
2011-07-14 15:01:00,2,581.23,1
2011-10-18 12:56:00,5,1253.3600000000001,0
2011-05-15 14:32:00,1,63.440000000000005,1
2011-07-24 10:49:00,2,550.01,1
2011-12-07 14:12:00,3,296.58,0
2011-08-04 17:22:00,2,317.2,1
2011-08-24 10:06:00,4,763.64,1
2011-10-28 16:37:00,4,2148.63,0
2011-11-04 13:16:00,1,107.82,0
2011-04-26 12:47:00,2,1065.3500000000001,1
2011-04-12 13:10:00,1,246.04,1
2011-10-13 11:58:00,1,187.82999999999998,0
2011-08-01 14:29:00,3,1685.46,1
2011-10-10 14:38:00,6,1647.48,0
2011-11-18 12:47:00,1,151.37,0
2011-11-13 13:27:00,7,1049.06,0
2011-11-30 16:09:00,7,1417.63,0
2011-11-08 12:01:00,3,931.02,0
2011-12-06 12:38:00,2,513.01,0
2011-02-04 13:04:00,1,550.8000000000001,1
2011-12-01 14:37:00,9,1854.06,0
2011-11-11 10:49:00,3,547.0,0
2011-11-22 14:43:00,1,128.18,0
2011-08-30 16:43:00,2,498.42,1
2011-11-28 12:01:00,4,656.61,0
2011-11-18 13:43:00,1,163.24,0
2011-11-25 09:36:00,5,1135.63,0
2010-12-13 13:32:00,1,250.04,1
2011-11-29 12:14:00,19,8631.31,0
2011-09-05 15:20:00,1,82.75,1
2011-09-22 14:11:00,2,1384.85,0
2011-07-24 11:52:00,3,644.3,1
2011-11-08 15:45:00,1,2328.84,0
2011-11-15 09:41:00,8,2527.92,0
2011-12-08 12:15:00,38,6281.23,0
2011-10-24 17:19:00,3,2600.34,0
2011-08-31 13:31:00,3,1200.6200000000001,1
2011-12-01 13:41:00,2,657.16,0
2011-11-24 17:29:00,7,906.52,0
2011-11-22 10:34:00,4,986.48,0
2011-03-04 13:09:00,1,96.8,1
2011-11-25 14:24:00,2,523.11,0
2011-11-17 08:56:00,2,363.9,0
2011-08-08 11:55:00,1,175.2,1
2011-09-15 10:11:00,1,494.25,0
2011-02-10 14:59:00,2,307.02,1
2011-07-11 14:55:00,4,1981.06,1
2011-11-22 14:23:00,8,6493.54,0
2011-09-06 13:29:00,2,243.36,1
2011-11-10 10:45:00,11,12353.29,0
2011-07-06 12:33:00,3,682.29,1
2010-12-19 15:07:00,1,193.64,1
2011-10-24 12:56:00,1,157.62,0
2011-11-24 15:03:00,4,519.6899999999999,0
2011-12-06 12:18:00,15,2622.88,0
2011-09-14 13:12:00,1,228.96,0
2011-11-25 11:25:00,5,1156.6,0
2011-06-13 14:29:00,1,98.25,1
2011-12-01 15:47:00,4,1281.32,0
2011-11-03 18:45:00,3,587.15,0
2011-08-02 17:19:00,2,1740.0,1
2011-10-20 10:34:00,1,1393.06,0
2011-02-01 11:07:00,1,178.22,1
2011-11-15 16:30:00,2,384.39,0
2011-02-09 16:57:00,2,360.81,1
2011-11-28 14:37:00,1,127.86,0
2011-11-22 13:11:00,3,568.24,0
2011-10-21 15:43:00,3,488.2,0
2011-04-14 14:43:00,2,312.23,1
2011-12-09 09:00:00,11,4462.68,0
2011-11-27 12:13:00,8,4767.36,0
2011-04-15 14:21:00,1,167.55,1
2011-11-16 15:26:00,8,1878.87,0
2011-09-28 10:14:00,4,446.18,0
2011-11-22 13:30:00,3,418.4,0
2011-10-30 11:37:00,8,1337.18,0
2011-10-30 15:28:00,4,646.92,0
2011-05-05 09:05:00,2,495.77,1
2011-05-24 15:45:00,3,400.1,1
2011-09-30 12:36:00,2,203.2,0
2011-11-16 11:17:00,20,4058.32,0
2011-11-28 13:56:00,1,389.71999999999997,0
2011-12-01 11:59:00,29,20275.61,0
2011-10-05 13:05:00,1,65.4,0
2011-12-05 17:36:00,1,193.39000000000001,0
2011-11-20 15:48:00,2,336.4,0
2011-11-25 11:02:00,1,256.11,0
2011-12-02 11:28:00,6,2686.42,0
2011-11-20 11:00:00,2,746.81,0
2011-09-23 10:31:00,4,1259.56,0
2011-12-09 09:38:00,34,31833.68,0
2011-06-29 09:58:00,2,508.8,1
2011-02-06 12:48:00,2,417.27,1
2011-05-04 13:22:00,1,203.86999999999998,1
2011-10-31 14:12:00,8,7330.8,0
2011-11-17 14:08:00,2,681.41,0
2011-08-17 09:48:00,3,653.38,1
2011-08-05 15:38:00,5,2097.84,1
2011-12-05 10:15:00,13,2633.85,0
2011-11-03 15:18:00,1,263.92,0
2011-12-05 16:26:00,15,31906.82,0
2011-12-08 17:12:00,3,1031.41,0
2011-01-10 15:07:00,3,2184.42,1
2011-06-29 12:53:00,1,32.65,1
2011-06-08 10:36:00,2,771.85,1
2011-11-23 15:46:00,5,1214.72,0
2011-11-27 14:25:00,3,778.94,0
2011-12-07 11:36:00,7,1258.06,0
2011-10-27 12:13:00,2,778.0,0
2011-09-21 12:50:00,1,507.84,0
2011-11-10 12:47:00,7,6893.42,0
2011-10-28 13:00:00,2,463.46000000000004,0
2011-11-28 13:47:00,12,4226.57,0
2011-10-20 14:52:00,3,598.83,0
2011-11-23 13:27:00,6,1979.37,0
2011-10-24 13:36:00,2,698.41,0
2011-11-20 15:30:00,2,759.17,0
2011-12-01 18:07:00,6,5037.26,0
2011-09-29 11:29:00,1,100.8,0
2011-12-09 09:45:00,28,17256.85,0
2011-08-03 13:22:00,3,524.9200000000001,1
2011-11-07 09:24:00,2,265.76,0
2011-01-30 14:36:00,1,403.3,1
2011-11-21 17:33:00,2,365.76,0
2011-09-12 14:24:00,1,303.15999999999997,0
2011-12-07 13:16:00,7,2373.82,0
2011-12-08 12:30:00,2,216.29999999999998,0
2011-03-31 10:26:00,1,388.45000000000005,1
2011-07-06 11:54:00,3,186.42000000000002,1
2011-11-03 09:17:00,6,2248.56,0
2011-05-04 10:47:00,1,534.24,1
2011-07-15 12:05:00,3,2940.04,1
2011-06-16 10:42:00,2,120.9,1
2011-10-30 14:18:00,2,541.53,0
2011-12-07 16:56:00,7,2519.21,0
2011-12-01 13:29:00,46,194390.79,0
2011-12-08 15:02:00,7,1721.4,0
2011-11-22 09:42:00,2,486.71999999999997,0
2011-05-31 13:58:00,4,517.53,1
2011-05-20 12:31:00,1,131.7,1
2010-12-09 15:23:00,1,249.86,1
2011-08-05 12:48:00,5,1737.7,1
2011-11-24 13:01:00,1,316.5,0
2011-10-27 13:25:00,2,657.3,0
2011-09-06 15:04:00,6,622.4300000000001,1
2011-11-17 10:21:00,3,735.82,0
2011-10-10 13:56:00,2,675.69,0
2011-11-23 13:40:00,5,1875.86,0
2011-07-04 13:19:00,1,289.96000000000004,1
2011-11-29 13:15:00,2,763.28,0
2011-11-29 15:33:00,2,137.0,0
2011-11-23 13:15:00,5,1870.97,0
2011-10-26 12:42:00,5,1125.07,0
2011-06-01 14:57:00,3,697.54,1
2011-09-21 14:55:00,1,194.37,0
2011-09-23 11:39:00,1,511.82,0
2011-12-06 12:28:00,4,1255.59,0
2011-10-05 13:10:00,3,414.04,0
2011-03-23 14:00:00,1,396.87,1
2011-10-12 08:56:00,2,376.64,0
2011-12-09 09:08:00,7,2092.32,0
2011-12-08 16:18:00,10,3558.87,0
2011-04-05 15:21:00,1,374.57,1
2011-12-02 12:08:00,2,497.56,0
2010-12-16 08:39:00,1,271.05,1
2011-09-25 12:25:00,1,272.22,0
2011-02-23 09:14:00,1,622.88,1
2011-11-22 14:25:00,3,1138.0,0
2011-05-03 09:47:00,2,288.6,1
2011-11-30 13:13:00,4,689.1,0
2011-12-07 09:18:00,2,558.96,0
2011-05-17 12:59:00,9,2997.0299999999997,1
2011-07-01 12:50:00,2,1145.84,1
2011-09-25 11:39:00,1,302.2,0
2011-03-23 11:48:00,2,605.58,1
2011-03-04 08:10:00,1,387.31,1
2011-10-13 10:26:00,8,6083.64,0
2011-11-15 10:00:00,1,308.48,0
2011-12-07 10:12:00,31,91062.38,0
2011-11-11 12:11:00,10,2924.9900000000002,0
2011-09-28 16:42:00,1,513.2,0
2011-08-03 15:45:00,1,208.65,1
2011-11-08 14:04:00,4,639.02,0
2011-11-24 16:51:00,5,764.88,0
2011-02-04 11:48:00,1,153.94,1
2011-11-22 16:43:00,6,1844.02,0
2011-10-17 12:04:00,1,546.81,0
2011-11-10 11:22:00,3,723.2099999999999,0
2011-12-08 12:31:00,5,1070.71,0
2011-11-28 13:20:00,4,652.74,0
2010-12-13 14:32:00,1,145.0,1
2010-12-15 12:05:00,1,422.70000000000005,1
2011-12-05 11:05:00,4,1195.8999999999999,0
2011-10-17 12:32:00,4,939.37,0
2011-12-08 13:27:00,8,3628.5,0
2011-12-08 18:42:00,10,2367.12,0
2011-06-02 19:17:00,1,296.7,1
2011-10-17 12:47:00,1,223.36,0
2011-03-04 15:20:00,1,164.4,1
2011-06-15 13:23:00,1,76.5,1
2011-11-10 10:56:00,2,887.67,0
2011-11-14 12:12:00,1,98.42,0
2011-11-15 11:56:00,2,578.9,0
2011-03-15 11:45:00,1,170.75,1
2011-10-27 14:04:00,3,642.32,0
2011-04-20 12:01:00,1,103.3,1
2011-11-16 09:59:00,2,148.86,0
2011-05-26 14:09:00,3,267.16,1
2010-12-15 14:12:00,1,290.34,1
2011-10-10 17:00:00,4,930.41,0
2011-08-02 10:00:00,1,1487.6,1
2011-12-08 14:15:00,5,1952.45,0
2011-11-20 12:22:00,2,480.31,0
2011-05-18 10:48:00,1,157.9,1
2011-11-25 12:57:00,3,541.46,0
2011-09-06 09:18:00,4,854.95,1
2011-11-20 12:53:00,1,165.12,0
2011-11-25 14:21:00,7,1122.38,0
2011-11-15 13:27:00,3,454.01,0
2011-12-01 19:54:00,2,869.77,0
2011-12-02 15:48:00,8,4331.48,0
2011-01-11 14:15:00,1,344.14,1
2011-10-20 15:57:00,4,1425.67,0
2011-09-29 17:53:00,4,226.75000000000003,0
2011-11-10 13:01:00,3,380.6,0
2011-04-11 09:47:00,1,185.65,1
2011-12-01 17:56:00,19,3564.83,0
2011-05-05 18:38:00,1,143.45999999999998,1
2011-12-05 12:28:00,3,448.90000000000003,0
2011-04-01 12:41:00,3,215.72,1
2011-12-09 12:21:00,25,11025.24,0
2011-04-17 13:18:00,1,175.27,1
2011-12-02 17:12:00,2,1242.3,0
2011-08-22 13:30:00,4,1116.68,1
2011-08-31 13:37:00,3,1240.2,1
2011-10-10 16:58:00,4,2404.17,0
2011-12-07 12:55:00,3,1468.02,0
2011-09-27 13:42:00,7,2203.67,0
2011-12-06 10:30:00,5,3923.86,0
2011-09-15 16:34:00,2,993.18,0
2011-11-27 16:08:00,2,386.69,0
2011-11-16 14:11:00,7,2806.69,0
2011-05-10 11:54:00,1,2044.3700000000001,1
